League,Season,Stage,Player,Team,GP,MIN,FGM,FGA,3PM,3PA,FTM,FTA,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,birth_date,height_cm,weight_stats,weight_kg,nationality,high_school,draft_round,draft_pick,draft_team,player_norm,position,height_anthro,height_with_shoes,weight_anthro,wingspan,standing_reach,body_fat_percentage,hand_length,hand_width,draft_year,FGM_per_min,FGA_per_min,3PM_per_min,3PA_per_min,FTM_per_min,FTA_per_min,TOV_per_min,PF_per_min,ORB_per_min,DRB_per_min,REB_per_min,AST_per_min,STL_per_min,BLK_per_min,PTS_per_min,TEAM_ATL,TEAM_BOS,TEAM_BRK,TEAM_CHA,TEAM_CHI,TEAM_CLE,TEAM_DAL,TEAM_DEN,TEAM_DET,TEAM_GSW,TEAM_HOU,TEAM_IND,TEAM_LAC,TEAM_LAL,TEAM_MEM,TEAM_MIA,TEAM_MIL,TEAM_MIN,TEAM_NOP,TEAM_NYK,TEAM_OKC,TEAM_ORL,TEAM_OTHER,TEAM_PHI,TEAM_PHX,TEAM_POR,TEAM_SAC,TEAM_SAS,TEAM_TOR,TEAM_UTA,TEAM_WAS
NBA,2009 - 2010,Regular_Season,Dwight Howard,ORL,82,2842.8,510,834,0,7,483,816,274,287,284,798,1082,144,75,228,1503,08.12.1985,211.0,265.0,120.0,United States,Southwest Atlanta Christian Academy,1.0,1.0,Orlando Magic,dwight howard,PF/C,205.74,208.92,108.86,224.79,283.21,10.5,,,2004,0.179401,0.293373,0.0,0.002462,0.169903,0.287041,0.096384,0.100957,0.099902,0.280709,0.380611,0.050654,0.026382,0.080203,0.528704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Danny Granger,IND,62,2278.2,488,1139,158,438,363,428,157,183,67,275,342,171,94,51,1497,20.04.1983,206.0,222.0,101.0,United States,Grace King High School ,1.0,17.0,Indiana Pacers,danny granger,,201.93,204.47,102.24,217.17,261.62,,,,2005,0.214204,0.499956,0.069353,0.192257,0.159336,0.187868,0.068914,0.080327,0.029409,0.120709,0.150119,0.075059,0.041261,0.022386,0.657098,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Tyreke Evans,SAC,72,2676.6,533,1165,36,141,348,465,216,204,66,314,380,414,109,26,1450,19.09.1989,198.0,220.0,100.0,United States,American Christian Academy ,1.0,4.0,Sacramento Kings,tyreke evans,PG/SG,193.04,196.22,100.06,211.46,264.16,7.1,,,2009,0.199133,0.435254,0.01345,0.052679,0.130016,0.173728,0.080699,0.076216,0.024658,0.117313,0.141971,0.154674,0.040723,0.009714,0.541732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NBA,2009 - 2010,Regular_Season,O.J. Mayo,MEM,82,3113.4,542,1183,136,355,212,262,176,174,61,250,311,242,98,17,1432,05.11.1987,196.0,210.0,95.0,United States,Huntington High School,1.0,3.0,Minnesota Timberwolves,oj mayo,SG/PG,191.14,193.68,90.72,198.12,252.73,6.3,,,2008,0.174086,0.37997,0.043682,0.114023,0.068093,0.084152,0.05653,0.055887,0.019593,0.080298,0.099891,0.077729,0.031477,0.00546,0.459947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Jamal Crawford,ATL,79,2460.0,496,1105,163,427,270,315,137,132,34,167,201,238,61,12,1425,20.03.1980,196.0,195.0,88.0,United States,Rainier Beach High School,1.0,8.0,Cleveland Cavaliers,jamal crawford,PG/SG,194.31,,79.38,208.28,260.35,,,,2000,0.201626,0.449187,0.06626,0.173577,0.109756,0.128049,0.055691,0.053659,0.013821,0.067886,0.081707,0.096748,0.024797,0.004878,0.579268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Deron Williams,UTA,76,2801.7,494,1053,96,259,335,418,252,208,50,253,303,798,96,16,1419,26.06.1984,191.0,200.0,91.0,United States,The Colony High School,1.0,3.0,Utah Jazz,deron williams,PG,187.32,189.86,91.81,198.76,248.92,,,,2005,0.176322,0.375843,0.034265,0.092444,0.11957,0.149195,0.089945,0.074241,0.017846,0.090302,0.108149,0.284827,0.034265,0.005711,0.506478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA,2009 - 2010,Regular_Season,Chris Kaman,LAC,76,2608.4,589,1202,0,6,230,307,223,213,184,520,704,120,37,94,1408,28.04.1982,213.0,265.0,120.0,United States / Germany,Tri-unity Christian School,1.0,6.0,Los Angeles Clippers,chris kaman,C/PF,212.09,,114.31,212.72,280.67,16.3,,,2003,0.225809,0.460819,0.0,0.0023,0.088177,0.117697,0.085493,0.081659,0.070541,0.199356,0.269897,0.046005,0.014185,0.036037,0.539795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Andre Iguodala,PHI,82,3192.7,496,1120,94,303,315,430,218,145,82,447,529,472,141,55,1401,28.01.1984,198.0,215.0,98.0,United States,Lanphier High School,1.0,9.0,Philadelphia Sixers,andre iguodala,SG/SF,197.48,200.02,98.43,210.82,267.97,6.7,,,2004,0.155354,0.3508,0.029442,0.094904,0.098663,0.134682,0.068281,0.045416,0.025684,0.140007,0.16569,0.147837,0.044163,0.017227,0.438814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Stephen Curry,GSW,80,2896.2,528,1143,166,380,177,200,244,252,48,308,356,472,152,19,1399,14.03.1988,191.0,190.0,86.0,United States,Charlotte Christian School,1.0,7.0,Golden State Warriors,stephen curry,PG/SG,187.96,191.14,82.1,191.77,246.38,5.7,,,2009,0.182308,0.394655,0.057316,0.131206,0.061115,0.069056,0.084248,0.087011,0.016573,0.106346,0.12292,0.162972,0.052483,0.00656,0.483047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Brandon Roy,POR,65,2418.5,491,1038,73,221,343,440,129,136,73,212,285,305,61,16,1398,23.07.1984,198.0,211.0,96.0,United States,Garfield High School,1.0,6.0,Minnesota Timberwolves,brandon roy,SG/SF,196.22,198.76,93.89,203.2,256.54,7.6,,,2006,0.203018,0.429192,0.030184,0.091379,0.141823,0.181931,0.053339,0.056233,0.030184,0.087658,0.117842,0.126111,0.025222,0.006616,0.578044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,LaMarcus Aldridge,POR,78,2921.6,579,1169,5,16,230,304,104,231,192,435,627,160,67,48,1393,19.07.1985,211.0,265.0,120.0,United States,Seagoville High School,1.0,2.0,Chicago Bulls,lamarcus aldridge,PF/C,208.28,211.46,106.14,225.42,279.4,8.7,,,2006,0.198179,0.400123,0.001711,0.005476,0.078724,0.104053,0.035597,0.079066,0.065717,0.148891,0.214608,0.054765,0.022933,0.016429,0.476794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Carl Landry,SAC,80,2468.9,499,931,1,3,344,427,136,234,188,280,468,66,55,63,1343,19.09.1983,206.0,248.0,112.0,United States,Vincent High School,2.0,1.0,Seattle SuperSonics,carl landry,PF,200.66,204.47,112.49,210.82,260.35,7.5,,,2007,0.202114,0.377091,0.000405,0.001215,0.139333,0.172952,0.055085,0.094779,0.076147,0.113411,0.189558,0.026733,0.022277,0.025517,0.543967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NBA,2009 - 2010,Regular_Season,Russell Westbrook,OKC,82,2812.6,485,1160,23,104,329,422,268,204,143,258,401,652,108,34,1322,12.11.1988,191.0,200.0,91.0,United States,Leuzinger High School,1.0,4.0,Seattle SuperSonics,russell westbrook,PG,188.6,191.77,87.09,202.56,254.0,4.8,,,2008,0.172438,0.41243,0.008177,0.036976,0.116974,0.150039,0.095286,0.072531,0.050843,0.09173,0.142573,0.231814,0.038399,0.012088,0.470028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Al Jefferson,MIN,76,2463.2,560,1125,0,4,181,266,136,205,180,523,703,137,63,98,1301,04.01.1985,208.0,289.0,131.0,United States,Prentiss High School,1.0,15.0,Boston Celtics,al jefferson,PF/SF,204.47,207.64,119.29,219.71,279.4,10.5,,,2004,0.227347,0.456723,0.0,0.001624,0.073482,0.10799,0.055213,0.083225,0.073076,0.212325,0.285401,0.055619,0.025576,0.039786,0.528175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Josh Smith,ATL,81,2870.5,504,999,0,7,261,422,198,240,223,482,705,342,130,173,1269,05.12.1985,206.0,225.0,102.0,United States,Oak Hill Academy,1.0,17.0,Atlanta Hawks,josh smith,SG/SF,200.66,203.84,100.24,213.36,270.51,6.7,,,2004,0.175579,0.348023,0.0,0.002439,0.090925,0.147013,0.068978,0.083609,0.077687,0.167915,0.245602,0.119143,0.045288,0.060268,0.442083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,John Salmons,MIL,81,2824.6,437,991,118,309,253,305,123,166,35,235,270,223,99,26,1245,12.12.1979,201.0,210.0,95.0,United States,Plymouth-Whitemarsh High School,1.0,26.0,San Antonio Spurs,john salmons,SF/SG,196.85,,93.89,208.92,264.16,,,,2002,0.154712,0.350846,0.041776,0.109396,0.08957,0.10798,0.043546,0.058769,0.012391,0.083198,0.095589,0.078949,0.035049,0.009205,0.44077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Jeff Green,OKC,82,3043.0,485,1070,104,312,165,223,135,221,112,378,490,134,104,72,1239,28.08.1986,206.0,235.0,107.0,United States,Northwestern High School,1.0,5.0,Boston Celtics,jeff green,SF,200.66,207.01,103.42,216.54,261.62,3.7,,,2007,0.159382,0.351627,0.034177,0.10253,0.054223,0.073283,0.044364,0.072626,0.036806,0.12422,0.161025,0.044035,0.034177,0.023661,0.407164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Jason Richardson,PHX,79,2485.1,473,998,157,400,136,184,92,169,81,323,404,143,66,33,1239,20.01.1981,198.0,225.0,102.0,United States,Arthur Hill High School ,1.0,5.0,Golden State Warriors,jason richardson,SF/SG,194.94,,96.62,212.09,260.35,5.3,,,2001,0.190334,0.401593,0.063177,0.160959,0.054726,0.074041,0.037021,0.068005,0.032594,0.129975,0.162569,0.057543,0.026558,0.013279,0.498571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Luol Deng,CHI,70,2650.7,473,1014,32,83,252,330,134,129,131,381,512,143,66,61,1230,16.04.1985,206.0,220.0,100.0,England / South Sudan,Blair Academy,1.0,7.0,Phoenix Suns,luol deng,SF,200.66,203.2,99.79,214.63,275.59,6.7,,,2004,0.178443,0.38254,0.012072,0.031312,0.095069,0.124495,0.050553,0.048666,0.049421,0.143736,0.193157,0.053948,0.024899,0.023013,0.464028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Rodney Stuckey,DET,73,2498.6,449,1109,18,79,299,359,163,205,67,214,281,348,101,12,1215,21.04.1986,196.0,205.0,93.0,United States,Kentwood High School,1.0,15.0,Detroit Pistons,rodney stuckey,SG/PG,192.4,194.31,93.89,201.3,255.27,6.1,,,2007,0.179701,0.443849,0.007204,0.031618,0.119667,0.14368,0.065237,0.082046,0.026815,0.085648,0.112463,0.139278,0.040423,0.004803,0.486272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Caron Butler,DAL,74,2783.6,450,1051,42,145,264,315,160,193,104,357,461,156,116,24,1206,13.03.1980,201.0,228.0,103.0,United States,Maine Central Institute,1.0,10.0,Miami Heat,caron butler,SF/SG,196.22,,100.7,212.09,262.89,,,,2002,0.161661,0.377569,0.015088,0.052091,0.094841,0.113163,0.05748,0.069335,0.037362,0.128251,0.165613,0.056043,0.041673,0.008622,0.433252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Michael Beasley,MIA,78,2328.1,468,1040,28,102,192,240,131,221,123,375,498,100,80,49,1156,09.01.1989,206.0,235.0,107.0,United States,Notre Dame Preparatory,1.0,2.0,Miami Heat,michael beasley,PF/SF,200.66,203.84,108.41,214.0,271.78,7.7,,,2008,0.201022,0.446716,0.012027,0.043813,0.082471,0.103088,0.056269,0.094927,0.052833,0.161076,0.213908,0.042953,0.034363,0.021047,0.496542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,J.R. Smith,DEN,75,2081.4,428,1033,158,467,142,201,139,174,28,206,234,183,99,20,1156,09.09.1985,198.0,225.0,102.0,United States,Saint Benedict's Preparatory School,1.0,18.0,New Orleans Pelicans,jr smith,SG/SF,196.85,200.02,102.97,208.28,264.16,6.7,,,2004,0.205631,0.496301,0.07591,0.224368,0.068223,0.09657,0.066782,0.083598,0.013452,0.098972,0.112424,0.087922,0.047564,0.009609,0.555395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Al Horford,ATL,81,2845.0,467,847,1,1,213,270,122,225,236,563,799,189,59,91,1148,03.06.1986,208.0,245.0,111.0,Dominican Republic / United States,Grand Ledge High School,1.0,3.0,Atlanta Hawks,al horford,PF,203.2,207.64,111.58,215.26,271.78,9.1,,,2007,0.164148,0.297715,0.000351,0.000351,0.074868,0.094903,0.042882,0.079086,0.082953,0.197891,0.280844,0.066432,0.020738,0.031986,0.403515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Jonny Flynn,MIN,81,2339.4,397,952,77,215,223,270,233,98,24,167,191,356,82,2,1094,06.02.1989,178.0,196.0,89.0,United States,Niagara Falls High School,1.0,6.0,Minnesota Timberwolves,jonny flynn,PG,180.98,184.78,88.72,193.04,242.57,6.3,,,2009,0.169702,0.406942,0.032914,0.091904,0.095324,0.115414,0.099598,0.041891,0.010259,0.071386,0.081645,0.152176,0.035052,0.000855,0.467641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Mo Williams,CLE,69,2358.9,378,855,159,371,177,198,173,170,28,178,206,368,70,21,1092,19.12.1982,185.0,198.0,90.0,United States,Murrah High School,2.0,18.0,Utah Jazz,mo williams,PG/SG,184.78,,85.73,196.85,250.19,6.7,,,2003,0.160244,0.362457,0.067404,0.157277,0.075035,0.083937,0.073339,0.072067,0.01187,0.075459,0.087329,0.156005,0.029675,0.008902,0.462928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Trevor Ariza,HOU,72,2628.9,394,999,136,407,148,228,161,162,78,325,403,276,126,40,1072,30.06.1985,203.0,215.0,98.0,United States,Westchester High School,2.0,14.0,New York Knicks,trevor ariza,SG/SF,200.66,203.84,91.17,218.44,273.05,8.0,,,2004,0.149873,0.380007,0.051733,0.154818,0.056297,0.086728,0.061242,0.061623,0.02967,0.123626,0.153296,0.104987,0.047929,0.015215,0.407775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Corey Brewer,MIN,82,2482.0,409,949,82,237,166,256,164,224,70,209,279,193,117,29,1066,05.03.1986,206.0,186.0,84.0,United States,Portland High School,1.0,7.0,Minnesota Timberwolves,corey brewer,SF/SG,198.12,202.56,83.91,203.84,261.62,4.2,,,2007,0.164786,0.382353,0.033038,0.095488,0.066882,0.103143,0.066076,0.09025,0.028203,0.084206,0.112409,0.07776,0.047139,0.011684,0.429492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Marcus Thornton,NOP,73,1871.6,398,883,117,313,144,177,76,127,72,139,211,113,58,11,1057,05.06.1987,193.0,205.0,93.0,United States,Tara High School,2.0,13.0,Miami Heat,marcus thornton,PG/SG,187.32,189.86,80.47,202.56,247.65,5.3,20.96,21.59,2015,0.212652,0.471789,0.062513,0.167237,0.07694,0.094571,0.040607,0.067856,0.03847,0.074268,0.112738,0.060376,0.03099,0.005877,0.564757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Troy Murphy,IND,72,2344.3,384,813,128,333,154,193,100,175,129,608,737,150,72,34,1050,02.05.1980,211.0,245.0,111.0,United States,Delbarton School,1.0,14.0,Golden State Warriors,troy murphy,PF,207.64,,104.33,210.82,267.97,11.7,,,2001,0.163802,0.346799,0.054601,0.142047,0.065691,0.082327,0.042657,0.074649,0.055027,0.259352,0.31438,0.063985,0.030713,0.014503,0.447895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Beno Udrih,SAC,79,2476.6,415,841,75,199,118,141,136,166,38,181,219,372,89,10,1023,05.07.1982,193.0,205.0,93.0,Slovenia,,1.0,28.0,San Antonio Spurs,beno udrih,PG,189.23,192.4,90.26,194.31,248.92,9.3,,,2004,0.167568,0.339578,0.030283,0.080352,0.047646,0.056933,0.054914,0.067027,0.015344,0.073084,0.088428,0.150206,0.035936,0.004038,0.413066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NBA,2009 - 2010,Regular_Season,Richard Jefferson,SAS,81,2520.3,362,775,59,187,211,287,105,178,58,298,356,158,45,40,994,21.06.1980,201.0,233.0,106.0,United States,Moon Valley High School,1.0,13.0,Houston Rockets,richard jefferson,SF,201.3,,101.15,213.36,261.62,6.7,,,2001,0.143634,0.307503,0.02341,0.074198,0.08372,0.113875,0.041662,0.070627,0.023013,0.11824,0.141253,0.062691,0.017855,0.015871,0.394397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBA,2009 - 2010,Regular_Season,Rasual Butler,LAC,82,2702.2,356,870,145,432,122,145,79,121,39,201,240,116,36,68,979,23.05.1979,201.0,215.0,98.0,United States,Roman Catholic High School for Boys,2.0,24.0,Miami Heat,rasual butler,SF,200.02,,89.81,213.36,267.97,,,,2002,0.131745,0.32196,0.05366,0.15987,0.045148,0.05366,0.029235,0.044778,0.014433,0.074384,0.088817,0.042928,0.013322,0.025165,0.362297,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Raymond Felton,CHA,80,2642.8,388,846,60,156,132,173,168,172,53,235,288,446,123,22,968,26.06.1984,185.0,205.0,93.0,United States,Latta High School,1.0,5.0,Charlotte Hornets,raymond felton,PG,181.61,183.52,90.45,193.68,248.92,,,,2005,0.146814,0.320115,0.022703,0.059028,0.049947,0.065461,0.063569,0.065082,0.020054,0.088921,0.108975,0.16876,0.046542,0.008325,0.366278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,George Hill,SAS,78,2276.3,353,738,75,188,183,237,101,222,42,163,205,226,69,26,964,04.05.1986,191.0,188.0,85.0,United States,Broad Ripple High School,1.0,26.0,San Antonio Spurs,george hill,PG,186.06,189.23,82.1,205.74,247.65,3.0,,,2008,0.155076,0.32421,0.032948,0.08259,0.080394,0.104116,0.04437,0.097527,0.018451,0.071607,0.090058,0.099284,0.030312,0.011422,0.423494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBA,2009 - 2010,Regular_Season,Mike Conley,MEM,80,2568.5,369,830,82,212,139,187,170,178,30,161,191,425,109,12,959,11.10.1987,185.0,175.0,79.0,United States,Lawrence North High School,1.0,4.0,Memphis Grizzlies,mike conley,PG,180.34,184.78,79.38,197.48,240.03,4.2,,,2007,0.143664,0.323146,0.031925,0.082538,0.054117,0.072805,0.066186,0.069301,0.01168,0.062682,0.074362,0.165466,0.042437,0.004672,0.37337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Paul Millsap,UTA,82,2276.9,385,716,1,9,183,264,116,285,186,373,559,131,64,99,954,10.02.1985,203.0,246.0,112.0,United States,Grambling Laboratory High School,2.0,17.0,Utah Jazz,paul millsap,PF,198.76,201.3,117.03,217.17,267.97,9.7,,,2006,0.16909,0.314463,0.000439,0.003953,0.080372,0.115947,0.050946,0.12517,0.08169,0.163819,0.245509,0.057534,0.028108,0.04348,0.418991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA,2009 - 2010,Regular_Season,Darren Collison,NOP,76,2109.2,376,789,46,115,148,174,202,92,41,151,192,432,78,4,946,23.08.1987,183.0,175.0,79.0,United States,Etiwanda High School,1.0,21.0,New Orleans Pelicans,darren collison,PG,183.52,186.69,75.39,190.5,245.11,5.7,,,2009,0.178267,0.374075,0.021809,0.054523,0.070169,0.082496,0.095771,0.043618,0.019439,0.071591,0.09103,0.204817,0.036981,0.001896,0.448511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Jarrett Jack,TOR,82,2243.4,323,671,82,199,203,241,163,151,30,192,222,413,60,6,931,28.10.1983,191.0,200.0,91.0,United States,Worcester Academy,1.0,22.0,Denver Nuggets,jarrett jack,PG,189.23,191.77,89.63,201.93,254.0,,,,2005,0.143978,0.2991,0.036552,0.088705,0.090488,0.107426,0.072658,0.067309,0.013373,0.085584,0.098957,0.184096,0.026745,0.002675,0.414995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NBA,2009 - 2010,Regular_Season,Charlie Villanueva,DET,78,1847.5,363,827,99,282,106,130,74,223,85,280,365,53,48,55,931,24.08.1984,211.0,238.0,108.0,United States / Dominican Republic,Blair Academy,1.0,7.0,Toronto Raptors,charlie villanueva,PF/SF,205.74,207.01,107.32,214.0,276.86,,,,2005,0.196482,0.447632,0.053586,0.152639,0.057375,0.070365,0.040054,0.120704,0.046008,0.151556,0.197564,0.028687,0.025981,0.02977,0.503924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Channing Frye,PHX,81,2190.2,317,703,172,392,98,121,73,263,66,361,427,113,64,74,904,17.05.1983,213.0,255.0,116.0,United States,St. Mary's High School,1.0,8.0,New York Knicks,channing frye,PF/C,207.01,209.55,110.5,219.71,280.67,,,,2005,0.144736,0.320975,0.078532,0.178979,0.044745,0.055246,0.03333,0.12008,0.030134,0.164825,0.194959,0.051593,0.029221,0.033787,0.412748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Luke Ridnour,MIL,82,1758.6,328,686,69,181,127,140,106,182,24,119,143,324,54,7,852,13.02.1981,188.0,175.0,79.0,United States,Blaine High School,1.0,14.0,Seattle SuperSonics,luke ridnour,PG,185.42,,75.75,190.5,242.57,5.3,,,2003,0.186512,0.390083,0.039236,0.102923,0.072217,0.079609,0.060275,0.103491,0.013647,0.067667,0.081315,0.184237,0.030706,0.00398,0.484476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Emeka Okafor,NOP,82,2370.1,348,656,0,0,154,274,111,218,251,491,742,55,54,127,850,28.09.1982,208.0,255.0,116.0,United States,Bellaire High School,1.0,2.0,Charlotte Hornets,emeka okafor,C/PF,205.1,208.28,116.57,223.52,280.67,5.3,,,2004,0.146829,0.276782,0.0,0.0,0.064976,0.115607,0.046833,0.091979,0.105903,0.207164,0.313067,0.023206,0.022784,0.053584,0.358635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Ersan Ilyasova,MIL,81,1897.7,323,729,81,241,113,158,71,251,157,360,517,84,53,23,840,15.05.1987,208.0,235.0,107.0,Turkey,,2.0,6.0,Milwaukee Bucks,ersan ilyasova,SF,202.56,205.74,94.71,216.54,278.13,,,,2005,0.170206,0.384149,0.042683,0.126996,0.059546,0.083259,0.037414,0.132265,0.082732,0.189703,0.272435,0.044264,0.027929,0.01212,0.442641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2009 - 2010,Regular_Season,Ryan Gomes,MIN,76,2210.1,327,732,74,199,104,126,95,155,76,272,348,124,62,16,832,01.09.1982,201.0,245.0,111.0,United States,Wilby High School,2.0,20.0,Boston Celtics,ryan gomes,SF/PF,199.39,202.56,112.49,218.44,270.51,,,,2004,0.147957,0.331207,0.033483,0.090041,0.047057,0.057011,0.042984,0.070133,0.034388,0.123071,0.157459,0.056106,0.028053,0.007239,0.376454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
